Restaurant,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time
ID_7870,39.71352998,-85.96750321,"Chinese, Momos",$20.00,$50.00,4.2,238,172,45 minutes
ID_1250,39.62640302,-85.85421613,"Cafe, Fast Food",$15.00,$50.00,3.6,144,68,30 minutes
ID_7475,39.81212722,-85.78850976,"North Indian, Mughlai, Chinese",$20.00,$50.00,4.0,-,-,30 minutes
ID_3871,39.81163043,-85.44950714,"North Indian, Mughlai",$35.00,$50.00,4.0,84,51,30 minutes
ID_5786,39.5355759,-85.1755983,"North Indian, Asian",$20.00,$50.00,3.2,5,3,30 minutes
ID_2669,39.8156088,-85.90809242,"North Indian, Fast Food",$20.00,$99.00,3.9,275,62,45 minutes
ID_7470,39.16841878,-85.91165818,"Street Food, North Indian, South Indian, Mithai",$15.00,$50.00,3.7,76,38,30 minutes
ID_5094,39.16604281,-85.88846096,"Fast Food, North Indian",$10.00,$50.00,3.6,26,5,30 minutes
ID_2526,39.0655991,-85.40104602,Fast Food,$20.00,$99.00,3.7,282,96,65 minutes
ID_7421,39.56079962,-85.77577114,"Chinese, North Indian",$25.00,$50.00,2.7,78,34,65 minutes
ID_2761,39.0396608,-85.76102174,Maharashtrian,$10.00,$50.00,NEW,-,-,30 minutes
ID_4241,39.59131873,-85.33498694,North Indian,$10.00,$50.00,3.7,56,3,30 minutes
ID_6437,39.22308269,-85.72783869,"Cafe, Continental, Italian",$35.00,$50.00,4.3,1105,751,45 minutes
ID_4110,39.00134756,-85.22282091,"Bengali, Mithai",$15.00,$50.00,3.1,17,8,30 minutes
ID_7928,39.88360254,-85.67320697,"Fast Food, Chinese, Asian, Thai",$25.00,$50.00,4.2,759,545,45 minutes
ID_4621,39.21932828,-85.60262412,North Indian,$15.00,$50.00,2.8,13,3,30 minutes
ID_7657,39.12122602,-85.15238731,Fast Food,$10.00,$50.00,3.5,120,72,30 minutes
ID_3910,39.78754993,-85.65635672,"Arabian, North Indian, Biryani, Mughlai, BBQ, Salad, Fast Food, Desserts",$20.00,$50.00,3.5,16,4,45 minutes
ID_8176,39.90886401,-85.04237759,"South Indian, North Indian, Chinese",$15.00,$50.00,3.1,73,44,30 minutes
ID_1156,39.97365522,-85.28548451,"Burger, Fast Food, Desserts, Beverages",$15.00,$50.00,-,-,-,30 minutes
ID_2824,39.55731148,-85.05165555,"Continental, Juices, American, Fast Food, Italian, Ice Cream",$20.00,$50.00,2.8,94,49,45 minutes
ID_5435,39.30281734,-85.93088394,Desserts,$5.00,$50.00,3.2,7,-,30 minutes
ID_4137,39.34064638,-85.55748442,"Desserts, Beverages",$15.00,$50.00,4.4,67,55,30 minutes
ID_4709,39.09988211,-85.18327763,Biryani,$15.00,$50.00,NEW,-,-,30 minutes
ID_5093,39.93885908,-85.84476686,South Indian,$20.00,$50.00,3.9,52,47,30 minutes
ID_5976,39.5793298,-85.20877333,North Indian,$10.00,$50.00,3.4,68,14,45 minutes
ID_3777,39.90531577,-85.70471421,"Beverages, Fast Food",$15.00,$50.00,3.7,108,31,30 minutes
ID_5903,39.84544903,-85.79228106,"North Indian, Chinese, Biryani, Desserts, Beverages",$25.00,$50.00,3.4,38,4,65 minutes
ID_7564,39.32481401,-85.6181292,"Biryani, North Indian",$15.00,$50.00,NEW,-,-,30 minutes
ID_2285,39.20710804,-85.56823392,"North Indian, Maharashtrian",$15.00,$50.00,-,-,-,45 minutes
ID_4315,39.08781794,-85.84162649,"Fast Food, Chinese",$20.00,$50.00,4.0,439,202,45 minutes
ID_6904,39.84600877,-85.0332778,"Desserts, Fast Food, Beverages",$25.00,$50.00,3.7,5,3,30 minutes
ID_2056,39.23352337,-85.04658687,"North Indian, Fast Food",$10.00,$50.00,NEW,-,-,30 minutes
ID_2545,39.33083412,-85.80683055,North Indian,"1,20",$50.00,3.8,175,94,45 minutes
ID_1664,39.57385303,-85.06835525,"Biryani, North Indian",$20.00,$99.00,3.7,28,6,45 minutes
ID_2400,39.4704956,-85.93260631,"North Indian, Street Food",$10.00,$50.00,3.4,8,5,30 minutes
ID_4010,39.94251665,-85.34750781,"North Indian, Chinese",$10.00,$50.00,3.8,100,1,30 minutes
ID_1666,39.95998026,-85.90332907,"Mexican, American, Italian, Burger",$50.00,$99.00,4.6,4903,3989,65 minutes
ID_4654,39.2334105,-85.6840604,"Burger, Fast Food",$20.00,$50.00,3.8,281,111,30 minutes
ID_699,39.53377047,-85.58659107,North Indian,$20.00,$50.00,2.9,4,3,45 minutes
ID_6602,39.21063011,-85.60958102,"Biryani, Chinese",$20.00,$50.00,-,-,-,30 minutes
ID_8448,39.10237014,-85.42699658,"North Indian, Chinese, South Indian",$20.00,$99.00,3.8,159,68,65 minutes
ID_2799,39.97986458,-85.03637641,"Beverages, Lebanese, Arabian",$10.00,$50.00,3.7,17,8,30 minutes
ID_7098,39.35511083,-85.23315669,"South Indian, Chinese",$10.00,$50.00,3.6,402,9,30 minutes
ID_4359,39.80275926,-85.06834136,"North Indian, Chinese, Rolls, Momos",$30.00,$50.00,3.8,18,12,30 minutes
ID_3071,39.02381373,-85.61631596,"North Indian, Mughlai, Chinese",$20.00,$50.00,3.4,26,13,30 minutes
ID_5367,39.72756924,-85.81443407,"South Indian, Fast Food, Chinese",$15.00,$50.00,3.3,34,6,30 minutes
ID_2595,39.53322594,-85.31277094,Bakery,$15.00,$50.00,3.7,49,39,30 minutes
ID_3038,39.93136089,-85.69568955,"Fast Food, Rolls",$15.00,$50.00,3.7,100,49,45 minutes
ID_188,39.83275903,-85.41829677,"North Indian, Mughlai",$15.00,$50.00,3.3,12,3,30 minutes
ID_4687,39.05324818,-85.25665524,North Indian,$15.00,$50.00,3.8,91,3,30 minutes
ID_2402,39.5648064,-85.45116558,"Healthy Food, North Indian, Biryani, Continental, Beverages",$20.00,$50.00,4.2,432,105,30 minutes
ID_7393,39.31511632,-85.616328,Chinese,$10.00,$50.00,3.6,28,5,30 minutes
ID_1453,39.95648254,-85.23636939,"Street Food, Fast Food, Beverages",$10.00,$50.00,4.1,71,36,45 minutes
ID_7255,39.93773117,-85.69725571,North Indian,$15.00,$50.00,3.3,7,4,30 minutes
ID_7247,39.74929705,-85.41715598,"Maharashtrian, Seafood",$30.00,$99.00,4.1,991,545,65 minutes
ID_7250,39.19014911,-85.88150847,"Japanese, Thai, Chinese",$20.00,$50.00,3.4,16,5,30 minutes
ID_7461,39.17647077,-85.63277284,"Bakery, Desserts",$10.00,$50.00,3.5,22,8,30 minutes
ID_4708,39.63301223,-85.56214161,"Bakery, Desserts",$25.00,$50.00,-,-,-,30 minutes
ID_5952,39.0471202,-85.31209934,Beverages,$15.00,$50.00,-,-,-,30 minutes
ID_4387,39.93343543,-85.66078359,"Desserts, Bakery",$20.00,$50.00,4.0,119,51,45 minutes
ID_25,39.15356601,-85.09409872,"Fast Food, Healthy Food, Burger, Rolls",$20.00,$50.00,4.3,211,155,30 minutes
ID_4728,39.13510937,-85.83049006,"North Indian, Mughlai, Biryani, Rolls, Momos",$25.00,$99.00,4.8,650,423,45 minutes
ID_1860,39.21402205,-85.42991847,"Cafe, Continental, Italian, Beverages",$25.00,$50.00,3.9,385,191,45 minutes
ID_2510,39.01135422,-85.65841176,"Fast Food, Rolls",$10.00,$50.00,NEW,-,-,30 minutes
ID_7923,39.82092903,-85.2263218,North Indian,$10.00,$50.00,3.3,10,7,30 minutes
ID_266,39.14697768,-85.01554449,"Mughlai, North Indian",$15.00,$99.00,3.7,111,9,45 minutes
ID_2110,39.30752292,-85.26683461,"North Indian, Fast Food",$10.00,$50.00,Opening Soon,-,-,30 minutes
ID_8605,39.44210761,-85.99191263,"North Indian, Mughlai",$20.00,$50.00,-,-,-,30 minutes
ID_782,39.41438083,-85.08995727,North Indian,$20.00,$50.00,3.4,16,3,30 minutes
ID_7440,39.06006509,-85.91825976,Mithai,$20.00,$50.00,4.0,152,88,30 minutes
ID_7797,39.67847323,-85.38640795,Street Food,$5.00,$50.00,3.7,27,7,30 minutes
ID_143,39.12208637,-85.35056882,Fast Food,$10.00,$50.00,-,-,-,45 minutes
ID_8107,39.94526046,-85.14993659,"Fast Food, Chinese",$20.00,$50.00,3.6,31,7,30 minutes
ID_3431,39.7210095,-85.40717659,Desserts,$10.00,$50.00,3.6,12,11,30 minutes
ID_7742,39.27987883,-85.79782332,"Fast Food, Beverages",$15.00,$50.00,3.5,17,11,30 minutes
ID_1556,39.59796521,-85.91752674,"North Indian, Street Food",$10.00,$50.00,-,-,-,30 minutes
ID_6694,39.67881605,-85.12784862,"North Indian, Chinese, Mughlai",$20.00,$50.00,3.8,619,137,45 minutes
ID_3002,39.5666263,-85.57424119,South Indian,$10.00,$50.00,3.7,149,21,30 minutes
ID_7879,39.62420893,-85.02897653,"Kashmiri, North Indian, Mughlai, Seafood",$45.00,$0.00,4.0,829,432,65 minutes
ID_5347,39.13186172,-85.90350744,"Desserts, Juices",$20.00,$50.00,4.1,716,539,30 minutes
ID_7200,39.66928528,-85.68324797,"South Indian, North Indian",$20.00,$50.00,3.8,266,90,30 minutes
ID_5242,39.89500296,-85.62291663,"Biryani, Chinese, North Indian",$25.00,$99.00,2.5,51,27,65 minutes
ID_6349,39.09573102,-85.52919647,"Chinese, Fast Food",$10.00,$50.00,3.2,58,27,30 minutes
ID_5886,39.66973156,-85.16606027,"North Indian, Chinese",$35.00,$50.00,3.8,154,67,45 minutes
ID_1709,39.32024286,-85.5253439,Chinese,$20.00,$50.00,3.8,70,64,30 minutes
ID_1119,39.51077835,-85.99317062,"Fast Food, Burger, Beverages",$10.00,$50.00,NEW,-,-,30 minutes
ID_3667,39.36775463,-85.24244333,Chinese,$20.00,$50.00,NEW,-,-,30 minutes
ID_5205,39.80863855,-85.14440822,"North Indian, Biryani",$20.00,$50.00,3.1,15,4,30 minutes
ID_7856,39.40413252,-85.99388365,"Beverages, Fast Food",$20.00,$50.00,4.0,58,32,30 minutes
ID_3639,39.40111718,-85.95610562,Pizza,$10.00,$50.00,3.3,9,5,30 minutes
ID_7544,39.48569819,-85.58127205,"Desserts, Beverages, Ice Cream",$15.00,$50.00,4.0,74,25,30 minutes
ID_2116,39.97275359,-85.5541639,"North Indian, Chinese",$30.00,$50.00,3.4,13,4,65 minutes
ID_6013,39.49329031,-85.87647321,"Cafe, Spanish, Italian, Mexican, Salad, Juices",$25.00,$50.00,4.1,1307,794,45 minutes
ID_6092,39.6769514,-85.11645984,"Chinese, Momos",$10.00,$50.00,3.3,8,5,30 minutes
ID_148,39.51848124,-85.45529744,"Street Food, Mithai",$5.00,$99.00,-,-,-,30 minutes
ID_6914,39.01470314,-85.85639443,"Continental, Chinese, Thai, Italian, BBQ, Steak",$45.00,$50.00,4.0,1444,675,45 minutes
ID_1687,39.70674414,-85.99851326,"Chinese, Asian, South Indian",$35.00,$50.00,3.7,28,23,45 minutes
ID_7892,39.91800672,-85.64059977,"Desserts, Beverages",$15.00,$50.00,3.3,20,14,30 minutes
ID_482,39.30509599,-85.09655099,South Indian,$15.00,$50.00,NEW,-,-,30 minutes
ID_1332,39.11054799,-85.08954633,Bakery,$20.00,$50.00,3.0,14,1,45 minutes
ID_4214,39.46298225,-85.01729003,"Pizza, Italian, Beverages",$30.00,$50.00,4.0,109,78,30 minutes
ID_2857,39.69444367,-85.97785945,"North Indian, Chinese",$75.00,$50.00,4.2,424,278,30 minutes
ID_6107,39.02503185,-85.51312564,"Italian, Lebanese, North Indian",$15.00,$50.00,3.2,15,7,30 minutes
ID_2370,39.61323883,-85.18058805,Street Food,$5.00,$50.00,3.7,39,8,30 minutes
ID_2850,39.2080758,-85.33758288,"South Indian, Chinese",$10.00,$50.00,3.5,26,12,30 minutes
ID_6930,39.70213329,-85.77449212,"Fast Food, Pizza, Chinese",$10.00,$50.00,-,-,-,30 minutes
ID_4234,39.48462522,-85.90411601,"North Indian, Chinese",$20.00,$50.00,2.7,134,43,65 minutes
ID_4332,39.32909628,-85.59020514,"North Indian, South Indian, Chinese",$20.00,$50.00,3.8,431,108,30 minutes
ID_7513,39.74879013,-85.61795891,"North Indian, Rolls",$25.00,$99.00,3.9,250,89,65 minutes
ID_420,39.00147077,-85.98335817,South Indian,$10.00,$50.00,3.1,5,-,30 minutes
ID_4378,39.52241966,-85.89613546,Chinese,$15.00,$50.00,3.3,17,6,30 minutes
ID_3060,39.67478026,-85.45425598,"North Indian, Chinese",$20.00,$50.00,NEW,-,-,30 minutes
ID_6660,39.6522436,-85.69427742,"Seafood, Rolls, BBQ",$20.00,$50.00,3.4,27,9,45 minutes
ID_4011,39.55257596,-85.73064376,"Street Food, Beverages",$15.00,$50.00,NEW,-,-,30 minutes
ID_1836,39.91584663,-85.47712749,"Bakery, Cafe, Fast Food",$40.00,$50.00,4.2,221,126,30 minutes
ID_8622,39.29515564,-85.59507455,Mughlai,$15.00,$50.00,3.6,52,8,30 minutes
ID_5028,39.07779486,-85.79831614,South Indian,$25.00,$50.00,4.1,1094,574,45 minutes
ID_7184,39.40638268,-85.54725187,"Wraps, Healthy Food, Sandwich, Salad",$15.00,$50.00,4.1,937,278,45 minutes
ID_8097,39.30065507,-85.21426796,"North Indian, Street Food",$10.00,$50.00,3.5,19,7,30 minutes
ID_449,39.88047707,-85.29513407,"North Indian, Chinese, Fast Food",$20.00,$50.00,3.6,27,19,30 minutes
ID_7413,39.5986618,-85.28535617,North Indian,$20.00,$50.00,3.7,186,78,45 minutes
ID_160,39.70294228,-85.19677128,"Bengali, North Indian, Chinese",$10.00,$50.00,3.4,13,8,30 minutes
ID_7919,39.34718172,-85.89212865,Healthy Food,$20.00,$50.00,-,-,-,30 minutes
ID_7867,39.68755822,-85.44810711,Momos,$10.00,$50.00,4.4,443,177,30 minutes
ID_3729,39.10315297,-85.31854453,"Chinese, Mughlai, North Indian",$35.00,$99.00,3.3,35,18,65 minutes
ID_6767,39.42007926,-85.41175365,"Seafood, North Indian",$25.00,$50.00,3.8,90,40,45 minutes
ID_5354,39.49107647,-85.08303398,Desserts,$10.00,$50.00,-,-,-,30 minutes
ID_5057,39.62066749,-85.01068105,"North Indian, Street Food",$20.00,$99.00,3.8,582,256,45 minutes
ID_2909,39.75656092,-85.19972695,North Indian,$15.00,$50.00,3.3,10,5,30 minutes
ID_456,39.91397149,-85.60055481,North Indian,$15.00,$50.00,3.5,304,113,45 minutes
ID_6358,39.78114295,-85.87404173,"North Indian, South Indian, Chinese",$25.00,$50.00,3.7,92,62,30 minutes
ID_8526,39.37812239,-85.81298368,"Cafe, Fast Food, Chinese",$25.00,$50.00,4.0,114,71,30 minutes
ID_8438,39.0393888,-85.54400107,"Fast Food, Beverages",$25.00,$99.00,4.4,662,410,45 minutes
ID_8217,39.49024715,-85.21131794,"Kerala, Chinese",$15.00,$50.00,3.4,11,5,30 minutes
ID_8082,39.51034504,-85.38032205,"North Indian, Mughlai",$25.00,$50.00,3.5,12,9,30 minutes
ID_6391,39.6970916,-85.40858303,"North Indian, Chinese",$20.00,$99.00,3.0,125,24,65 minutes
ID_6619,39.96322788,-85.76137986,"Beverages, Rolls, Sandwich",$10.00,$50.00,NEW,-,-,30 minutes
ID_3330,39.61225467,-85.82068477,"North Indian, Seafood, Chinese",$25.00,$50.00,3.1,35,7,30 minutes
ID_1327,39.26880054,-85.06967143,"Cafe, Bakery, Fast Food",$20.00,$50.00,3.8,978,360,65 minutes
ID_7289,39.30302003,-85.05590364,Bakery,$15.00,$50.00,3.5,59,30,30 minutes
ID_4216,39.78616235,-85.83253466,"Pizza, Italian",$20.00,$50.00,3.7,27,14,30 minutes
ID_7941,39.12824734,-85.29830069,Rolls,$15.00,$50.00,3.9,20,16,30 minutes
ID_2356,39.26061469,-85.16411602,"Beverages, Fast Food",$20.00,$50.00,3.5,16,9,30 minutes
ID_4055,39.68863543,-85.63753179,"Biryani, North Indian, Chinese",$25.00,$50.00,3.4,11,4,30 minutes
ID_8419,39.69294541,-85.52500429,Tibetan,$15.00,$50.00,3.1,6,2,30 minutes
ID_8506,39.45231181,-85.71313181,"Fast Food, Street Food",$10.00,$50.00,3.3,24,10,45 minutes
ID_5615,39.35381508,-85.94000886,Chinese,$10.00,$50.00,3.3,11,1,30 minutes
ID_5764,39.82606108,-85.60907865,"North Indian, Continental, Healthy Food",$20.00,$50.00,-,-,-,30 minutes
ID_3574,39.51517203,-85.84772298,"South Indian, North Indian, Chinese",$30.00,$50.00,4.1,720,405,30 minutes
ID_8182,39.13308892,-85.100513,"North Indian, South Indian, Chinese",$10.00,$50.00,3.0,45,24,45 minutes
ID_4993,39.45905535,-85.98623314,"North Indian, Fast Food",$20.00,$50.00,NEW,-,-,30 minutes
ID_1083,39.73320261,-85.66847481,"North Indian, Chinese",$20.00,$50.00,NEW,-,-,30 minutes
ID_5070,39.48081917,-85.71441881,Fast Food,$15.00,$50.00,3.5,39,19,45 minutes
ID_2313,39.79974066,-85.24577866,Biryani,$20.00,$50.00,2.9,125,48,30 minutes
ID_467,39.34937017,-85.70340938,"Biryani, Beverages",$15.00,$50.00,NEW,-,-,30 minutes
ID_3116,39.34005008,-85.61785058,"Mithai, Street Food, North Indian, South Indian, Bakery, Chinese, Fast Food",$25.00,$50.00,4.1,391,83,30 minutes
ID_4167,39.15938781,-85.32004168,North Indian,$15.00,$50.00,3.8,17,12,30 minutes
ID_2228,39.12156698,-85.26021969,"Biryani, North Indian",$20.00,$50.00,3.8,61,33,30 minutes
ID_866,39.42379411,-85.34569562,"Biryani, Chinese, North Indian",$30.00,$50.00,3.7,171,61,30 minutes
ID_84,39.63209285,-85.87492316,"Fast Food, Chinese, North Indian",$20.00,$50.00,NEW,-,-,30 minutes
ID_623,39.71349119,-85.1431002,North Indian,$10.00,$50.00,-,-,-,30 minutes
ID_6645,39.67660555,-85.3108075,North Indian,$15.00,$50.00,-,-,-,30 minutes
ID_3198,39.85426585,-85.83510097,"Healthy Food, Sandwich, Beverages",$20.00,$50.00,3.8,56,19,65 minutes
ID_8153,39.7572379,-85.76776041,"North Indian, Chinese",$30.00,$50.00,3.4,9,9,30 minutes
ID_2051,39.75988562,-85.5005065,"Italian, Continental, Chinese, Mexican, Fast Food, Street Food, Desserts",$30.00,$50.00,4.7,3975,2359,65 minutes
ID_7307,39.75834263,-85.97182262,Arabian,$10.00,$50.00,3.5,53,19,30 minutes
ID_2542,39.34807866,-85.90572338,"Mexican, Italian, Modern Indian",$20.00,$50.00,3.9,90,64,65 minutes
ID_4267,39.77516057,-85.28479372,"Street Food, South Indian",$5.00,$0.00,4.2,765,143,30 minutes
ID_5097,39.4506264,-85.73406872,"Chinese, North Indian",$15.00,$50.00,3.7,53,18,30 minutes
ID_1569,39.25210821,-85.07671408,"North Indian, Chinese",$30.00,$50.00,2.8,149,49,45 minutes
ID_2784,39.08166058,-85.18154127,"Fast Food, Pizza",$15.00,$50.00,4.1,55,34,30 minutes
ID_7431,39.42039408,-85.43747369,South Indian,$10.00,$50.00,3.3,12,2,30 minutes
ID_2402,39.07580604,-85.52732384,"Healthy Food, North Indian, Biryani, Continental, Beverages",$20.00,$50.00,3.4,142,42,30 minutes
ID_398,39.43953482,-85.09222494,"Andhra, South Indian, North Indian, Biryani, Chinese, Beverages",$40.00,$99.00,3.8,444,199,45 minutes
ID_147,39.20155554,-85.59105377,"Mughlai, North Indian, Continental, Modern Indian, Street Food",$40.00,$50.00,4.3,296,187,30 minutes
ID_7414,39.44053473,-85.24034832,"North Indian, Mughlai, Chinese, Continental",$15.00,$50.00,3.9,43,39,30 minutes
ID_178,39.77115014,-85.13894553,"Kerala, Biryani",$10.00,$50.00,3.6,13,5,30 minutes
ID_6817,39.53336462,-85.68352007,"Cafe, Fast Food",$15.00,$50.00,2.8,14,10,30 minutes
ID_3970,39.1568668,-85.67297441,"Burger, Fast Food",$20.00,$50.00,4.0,714,220,45 minutes
ID_6040,39.13830089,-85.61676157,"Street Food, Maharashtrian",$15.00,$50.00,4.0,357,152,45 minutes
ID_5610,39.13958237,-85.79670659,"Italian, Mexican, Continental, North Indian, Finger Food",$75.00,$50.00,4.1,1504,938,45 minutes
ID_3717,39.56097308,-85.61511732,"Biryani, North Indian, Rolls",$25.00,$50.00,2.9,50,14,65 minutes
ID_3324,39.73449416,-85.43838319,Fast Food,$15.00,$50.00,-,-,-,30 minutes
ID_2542,39.13530207,-85.00319028,"Italian, Mexican",$20.00,$50.00,3.9,65,44,65 minutes
ID_1217,39.4458952,-85.49408938,"Desserts, Fast Food",$10.00,$50.00,3.3,14,7,30 minutes
ID_6337,39.93017388,-85.78892606,"North Indian, Chinese, South Indian",$35.00,$50.00,3.9,316,196,30 minutes
ID_2312,39.16885414,-85.4047227,"Andhra, Biryani",$15.00,$50.00,3.7,71,17,30 minutes
ID_4162,39.24224367,-85.72643191,"North Indian, Chinese, Street Food",$25.00,$50.00,3.2,16,7,45 minutes
ID_4901,39.07356574,-85.02207803,"North Indian, Fast Food",$15.00,$50.00,3.0,4,1,30 minutes
ID_2324,39.27618049,-85.32495304,South Indian,$15.00,$50.00,-,-,-,30 minutes
ID_7101,39.36383459,-85.05363897,"Mithai, Street Food",$15.00,$50.00,3.7,29,11,45 minutes
ID_3986,39.7191924,-85.26746458,"Rolls, Kebab, Mughlai, North Indian",$30.00,$50.00,3.5,31,14,30 minutes
ID_7979,39.0378385,-85.61950446,Fast Food,$20.00,$50.00,3.6,44,11,30 minutes
ID_2483,39.44373335,-85.0556724,"North Indian, Fast Food, Biryani, Rolls, Wraps",$25.00,$50.00,4.0,206,68,65 minutes
ID_6430,39.73284306,-85.90591824,"North Indian, Chinese, Italian",$40.00,$50.00,3.8,233,117,45 minutes
ID_3192,39.84696972,-85.62477244,"North Indian, Mughlai, Kebab",$95.00,$50.00,4.1,2340,1133,45 minutes
ID_2984,39.31444712,-85.67938179,"Mithai, Street Food",$15.00,$50.00,4.0,124,39,45 minutes
ID_7406,39.4268882,-85.12802939,"North Indian, Street Food",$10.00,$50.00,3.4,14,10,30 minutes
ID_7739,39.83247865,-85.89924556,"Cafe, Desserts, French, Bakery, European",$25.00,$50.00,4.6,1502,819,30 minutes
ID_133,39.64484724,-85.69627777,South Indian,$15.00,$50.00,3.5,25,13,30 minutes
ID_4217,39.97725613,-85.90910279,"Salad, Continental, Italian, Mexican, Desserts, Beverages",$50.00,$50.00,4.4,538,314,45 minutes
ID_4651,39.6663186,-85.41678965,Fast Food,$20.00,$50.00,-,-,-,30 minutes
ID_906,39.3177555,-85.01100076,"North Indian, Biryani",$15.00,$50.00,3.5,71,14,30 minutes
ID_4871,39.47746902,-85.73887985,"North Indian, Chinese",$20.00,$50.00,3.2,33,11,45 minutes
ID_6011,39.0167879,-85.86445587,"North Indian, Biryani, Chinese",$15.00,$50.00,3.3,64,35,30 minutes
ID_5532,39.3918537,-85.9988437,"Biryani, North Indian",$35.00,$50.00,4.1,2264,1211,45 minutes
ID_5716,39.50782967,-85.80668862,"Pizza, Fast Food",$20.00,$50.00,3.6,43,14,30 minutes
ID_7019,39.88181542,-85.07418264,"North Indian, Chinese, Street Food",$20.00,$50.00,3.6,13,3,30 minutes
ID_6236,39.93015246,-85.49463429,"Rolls, Fast Food",$15.00,$50.00,3.7,373,168,65 minutes
ID_1727,39.11488515,-85.8257958,Fast Food,$20.00,$50.00,-,-,-,30 minutes
ID_4845,39.74938613,-85.16280982,Mithai,$20.00,$50.00,3.3,12,5,30 minutes
ID_4869,39.0944425,-85.37810159,"Chinese, Mughlai",$15.00,$50.00,3.7,59,12,45 minutes
ID_3575,39.94358608,-85.94590734,"North Indian, Mughlai",$30.00,$50.00,4.3,570,224,65 minutes
ID_7826,39.28635773,-85.04718707,North Indian,$15.00,$50.00,-,-,-,30 minutes
ID_7874,39.6586265,-85.62341428,Pizza,$30.00,$99.00,3.8,45,28,45 minutes
ID_7736,39.47930565,-85.0676211,"Sandwich, Chinese, Fast Food, Beverages",$15.00,$50.00,3.1,7,2,30 minutes
ID_8136,39.9020056,-85.06484042,North Indian,$15.00,$50.00,3.0,4,-,30 minutes
ID_3204,39.1146522,-85.09498133,Healthy Food,$25.00,$0.00,3.9,66,23,30 minutes
ID_4654,39.77932974,-85.79304507,"Burger, Fast Food",$20.00,$50.00,3.5,406,111,30 minutes
ID_8283,39.96667868,-85.58131623,"South Indian, Chinese",$15.00,$50.00,3.8,143,31,30 minutes
ID_4105,39.55365816,-85.47392165,"North Indian, Biryani, Rolls",$20.00,$50.00,3.6,54,27,30 minutes
ID_6077,39.02273241,-85.14468927,"Chinese, South Indian, Fast Food, North Indian",$20.00,$99.00,3.6,56,8,30 minutes
ID_1867,39.03963849,-85.54047393,"North Indian, Chinese, Mughlai",$30.00,$50.00,3.6,179,95,45 minutes
ID_4766,39.14649561,-85.61971079,"Mithai, North Indian, South Indian, Street Food, Chinese",$15.00,$99.00,3.9,206,55,45 minutes
ID_372,39.83539511,-85.94958536,North Indian,$10.00,$50.00,3.3,12,1,30 minutes
ID_14,39.19651052,-85.58479515,Pizza,$20.00,$50.00,3.2,7,-,30 minutes
ID_7453,39.20735988,-85.90802169,"Beverages, Fast Food",$10.00,$50.00,3.3,7,5,30 minutes
ID_7184,39.93027028,-85.73381855,"Fast Food, Healthy Food, Sandwich, Salad",$20.00,$50.00,3.1,254,91,30 minutes
